benchmark_id,benchmark_family,granularity,semantic_label_mode,rollback_split_condition,method_id,compiler,compiler_id,opt_level,profile_condition,status,error_message,comparison_sites,worst_case_depth,expected_depth,accept_predicate_num_intervals,accept_predicate_comparison_sites,accept_predicate_worst_case_depth,accept_predicate_expected_depth,rollbackacc_predicate_num_intervals,rollbackacc_predicate_comparison_sites,rollbackacc_predicate_worst_case_depth,rollbackacc_predicate_expected_depth,throughput_bytes_per_sec
BM4,HTML-like lexer,binary,binary,off,B3,gcc,gcc_O2,-O2,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2626367191584582,364020370.88512087
BM4,HTML-like lexer,binary,binary,off,B3,gcc,gcc_O3,-O3,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2626367191584582,409389054.60046554
BM4,HTML-like lexer,binary,binary,off,B3,gcc,gcc_Os,-Os,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2626367191584582,331146371.4192826
BM4,HTML-like lexer,binary,binary,off,B3,clang,clang_O2,-O2,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2626367191584582,4000200000000.0
BM4,HTML-like lexer,binary,binary,off,B3,clang,clang_O3,-O3,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2626367191584582,4681085106382.979
BM4,HTML-like lexer,binary,binary,off,B3,clang,clang_Os,-Os,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2626367191584582,429563838.7810369
BM4,HTML-like lexer,binary,binary,off,B4,gcc,gcc_O2,-O2,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2626367191584582,375762161.2758879
BM4,HTML-like lexer,binary,binary,off,B4,gcc,gcc_O3,-O3,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2626367191584582,406563453.9904056
BM4,HTML-like lexer,binary,binary,off,B4,gcc,gcc_Os,-Os,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2626367191584582,337405512.01026887
BM4,HTML-like lexer,binary,binary,off,B4,clang,clang_O2,-O2,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2626367191584582,3928767857142.8574
BM4,HTML-like lexer,binary,binary,off,B4,clang,clang_O3,-O3,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2626367191584582,4583562500000.0
BM4,HTML-like lexer,binary,binary,off,B4,clang,clang_Os,-Os,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2626367191584582,439515677.93901426
BM4,HTML-like lexer,binary,binary,off,B5_TREE,gcc,gcc_O2,-O2,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.1520170650605432,373492523.7325655
BM4,HTML-like lexer,binary,binary,off,B5_TREE,gcc,gcc_O3,-O3,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.1520170650605432,403107067.21291053
BM4,HTML-like lexer,binary,binary,off,B5_TREE,gcc,gcc_Os,-Os,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.1520170650605432,334298699.18723893
BM4,HTML-like lexer,binary,binary,off,B5_TREE,clang,clang_O2,-O2,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.1520170650605432,4230980769230.769
BM4,HTML-like lexer,binary,binary,off,B5_TREE,clang,clang_O3,-O3,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.1520170650605432,4074277777777.778
BM4,HTML-like lexer,binary,binary,off,B5_TREE,clang,clang_Os,-Os,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.1520170650605432,443566987.36300516
BM4,HTML-like lexer,binary,binary,off,B5_DAG,gcc,gcc_O2,-O2,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.1520170650605432,370004557.5555358
BM4,HTML-like lexer,binary,binary,off,B5_DAG,gcc,gcc_O3,-O3,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.1520170650605432,389103867.8527846
BM4,HTML-like lexer,binary,binary,off,B5_DAG,gcc,gcc_Os,-Os,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.1520170650605432,339188670.43147266
BM4,HTML-like lexer,binary,binary,off,B5_DAG,clang,clang_O2,-O2,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.1520170650605432,4889133333333.333
BM4,HTML-like lexer,binary,binary,off,B5_DAG,clang,clang_O3,-O3,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.1520170650605432,4889133333333.333
BM4,HTML-like lexer,binary,binary,off,B5_DAG,clang,clang_Os,-Os,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.1520170650605432,435470462.7236128
BM4,HTML-like lexer,binary,binary,off,B1,gcc,gcc_O2,-O2,B_to_A,completed,,0,0,0.0,3,4,4,2.91396381931064,1,2,2,1.3308579533290517,326694658.4554194
BM4,HTML-like lexer,binary,binary,off,B1,gcc,gcc_O3,-O3,B_to_A,completed,,0,0,0.0,3,4,4,2.91396381931064,1,2,2,1.3308579533290517,364845696.19090337
BM4,HTML-like lexer,binary,binary,off,B1,gcc,gcc_Os,-Os,B_to_A,completed,,0,0,0.0,3,4,4,2.91396381931064,1,2,2,1.3308579533290517,285218675.1492263
BM4,HTML-like lexer,binary,binary,off,B1,clang,clang_O2,-O2,B_to_A,completed,,0,0,0.0,3,4,4,2.91396381931064,1,2,2,1.3308579533290517,4656362068965.517
BM4,HTML-like lexer,binary,binary,off,B1,clang,clang_O3,-O3,B_to_A,completed,,0,0,0.0,3,4,4,2.91396381931064,1,2,2,1.3308579533290517,5193634615384.615
BM4,HTML-like lexer,binary,binary,off,B1,clang,clang_Os,-Os,B_to_A,completed,,0,0,0.0,3,4,4,2.91396381931064,1,2,2,1.3308579533290517,369565693.36073804
BM4,HTML-like lexer,binary,binary,off,B2,gcc,gcc_O2,-O2,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,325943153.1408668
BM4,HTML-like lexer,binary,binary,off,B2,gcc,gcc_O3,-O3,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,341495088.1527687
BM4,HTML-like lexer,binary,binary,off,B2,gcc,gcc_Os,-Os,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,274914085.8490028
BM4,HTML-like lexer,binary,binary,off,B2,clang,clang_O2,-O2,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,5871065217391.304
BM4,HTML-like lexer,binary,binary,off,B2,clang,clang_O3,-O3,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,6137931818181.818
BM4,HTML-like lexer,binary,binary,off,B2,clang,clang_Os,-Os,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,236746877.05456936
BM4,HTML-like lexer,binary,binary,off,B3,gcc,gcc_O2,-O2,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.480103296938557,320289800.07163167
BM4,HTML-like lexer,binary,binary,off,B3,gcc,gcc_O3,-O3,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.480103296938557,345354127.7176901
BM4,HTML-like lexer,binary,binary,off,B3,gcc,gcc_Os,-Os,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.480103296938557,294286417.9019906
BM4,HTML-like lexer,binary,binary,off,B3,clang,clang_O2,-O2,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.480103296938557,5511612244897.959
BM4,HTML-like lexer,binary,binary,off,B3,clang,clang_O3,-O3,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.480103296938557,6001533333333.333
BM4,HTML-like lexer,binary,binary,off,B3,clang,clang_Os,-Os,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.480103296938557,384513202.5183452
BM4,HTML-like lexer,binary,binary,off,B4,gcc,gcc_O2,-O2,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.480103296938557,321774646.1085343
BM4,HTML-like lexer,binary,binary,off,B4,gcc,gcc_O3,-O3,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.480103296938557,350200470.9641279
BM4,HTML-like lexer,binary,binary,off,B4,gcc,gcc_Os,-Os,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.480103296938557,292637496.3565104
BM4,HTML-like lexer,binary,binary,off,B4,clang,clang_O2,-O2,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.480103296938557,5001277777777.777
BM4,HTML-like lexer,binary,binary,off,B4,clang,clang_O3,-O3,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.480103296938557,5095641509433.963
BM4,HTML-like lexer,binary,binary,off,B4,clang,clang_Os,-Os,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.480103296938557,390376921.0310256
BM4,HTML-like lexer,binary,binary,off,B5_TREE,gcc,gcc_O2,-O2,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,328935252.85004383
BM4,HTML-like lexer,binary,binary,off,B5_TREE,gcc,gcc_O3,-O3,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,352134694.9206465
BM4,HTML-like lexer,binary,binary,off,B5_TREE,gcc,gcc_Os,-Os,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,296034155.8057197
BM4,HTML-like lexer,binary,binary,off,B5_TREE,clang,clang_O2,-O2,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,6001533333333.333
BM4,HTML-like lexer,binary,binary,off,B5_TREE,clang,clang_O3,-O3,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,6001533333333.333
BM4,HTML-like lexer,binary,binary,off,B5_TREE,clang,clang_Os,-Os,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,390785321.2230481
BM4,HTML-like lexer,binary,binary,off,B5_DAG,gcc,gcc_O2,-O2,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,320957826.22078395
BM4,HTML-like lexer,binary,binary,off,B5_DAG,gcc,gcc_O3,-O3,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,345123752.7602846
BM4,HTML-like lexer,binary,binary,off,B5_DAG,gcc,gcc_Os,-Os,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,291285979.45772094
BM4,HTML-like lexer,binary,binary,off,B5_DAG,clang,clang_O2,-O2,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,5295470588235.294
BM4,HTML-like lexer,binary,binary,off,B5_DAG,clang,clang_O3,-O3,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,6137931818181.818
BM4,HTML-like lexer,binary,binary,off,B5_DAG,clang,clang_Os,-Os,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,389483460.55612683
BM4,HTML-like lexer,binary,binary,off,B1,gcc,gcc_O2,-O2,uniform,completed,,0,0,0.0,3,4,4,2.9649904706054833,1,2,2,1.302401407418267,321594941.5323061
BM4,HTML-like lexer,binary,binary,off,B1,gcc,gcc_O3,-O3,uniform,completed,,0,0,0.0,3,4,4,2.9649904706054833,1,2,2,1.302401407418267,356700491.72468174
BM4,HTML-like lexer,binary,binary,off,B1,gcc,gcc_Os,-Os,uniform,completed,,0,0,0.0,3,4,4,2.9649904706054833,1,2,2,1.302401407418267,285911347.78051853
BM4,HTML-like lexer,binary,binary,off,B1,clang,clang_O2,-O2,uniform,completed,,0,0,0.0,3,4,4,2.9649904706054833,1,2,2,1.302401407418267,6001533333333.333
BM4,HTML-like lexer,binary,binary,off,B1,clang,clang_O3,-O3,uniform,completed,,0,0,0.0,3,4,4,2.9649904706054833,1,2,2,1.302401407418267,6137931818181.818
BM4,HTML-like lexer,binary,binary,off,B1,clang,clang_Os,-Os,uniform,completed,,0,0,0.0,3,4,4,2.9649904706054833,1,2,2,1.302401407418267,361526053.3449349
BM4,HTML-like lexer,binary,binary,off,B2,gcc,gcc_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.201196305527049,316532116.28528434
BM4,HTML-like lexer,binary,binary,off,B2,gcc,gcc_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.201196305527049,336345555.33276623
BM4,HTML-like lexer,binary,binary,off,B2,gcc,gcc_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.201196305527049,275191693.37212205
BM4,HTML-like lexer,binary,binary,off,B2,clang,clang_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.201196305527049,5871065217391.304
BM4,HTML-like lexer,binary,binary,off,B2,clang,clang_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.201196305527049,5626437500000.0
BM4,HTML-like lexer,binary,binary,off,B2,clang,clang_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.201196305527049,355818383.9959526
BM4,HTML-like lexer,binary,binary,off,B3,gcc,gcc_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.3585456677906464,315248895.4516537
BM4,HTML-like lexer,binary,binary,off,B3,gcc,gcc_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.3585456677906464,343577380.57375485
BM4,HTML-like lexer,binary,binary,off,B3,gcc,gcc_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.3585456677906464,289757127.545322
BM4,HTML-like lexer,binary,binary,off,B3,clang,clang_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.3585456677906464,5746148936170.213
BM4,HTML-like lexer,binary,binary,off,B3,clang,clang_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.3585456677906464,5871065217391.304
BM4,HTML-like lexer,binary,binary,off,B3,clang,clang_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.3585456677906464,386275283.8397968
BM4,HTML-like lexer,binary,binary,off,B4,gcc,gcc_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.3585456677906464,317647515.45489615
BM4,HTML-like lexer,binary,binary,off,B4,gcc,gcc_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.3585456677906464,350394482.3076534
BM4,HTML-like lexer,binary,binary,off,B4,gcc,gcc_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.3585456677906464,284525753.53722644
BM4,HTML-like lexer,binary,binary,off,B4,clang,clang_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.3585456677906464,5095641509433.963
BM4,HTML-like lexer,binary,binary,off,B4,clang,clang_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.3585456677906464,5746148936170.213
BM4,HTML-like lexer,binary,binary,off,B4,clang,clang_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.3585456677906464,378640858.3698208
BM4,HTML-like lexer,binary,binary,off,B5_TREE,gcc,gcc_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.201196305527049,320396573.3443585
BM4,HTML-like lexer,binary,binary,off,B5_TREE,gcc,gcc_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.201196305527049,348171983.9572399
BM4,HTML-like lexer,binary,binary,off,B5_TREE,gcc,gcc_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.201196305527049,286545662.1174134
BM4,HTML-like lexer,binary,binary,off,B5_TREE,clang,clang_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.201196305527049,6001533333333.333
BM4,HTML-like lexer,binary,binary,off,B5_TREE,clang,clang_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.201196305527049,6001533333333.333
BM4,HTML-like lexer,binary,binary,off,B5_TREE,clang,clang_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.201196305527049,391025223.3703844
BM4,HTML-like lexer,binary,binary,off,B5_DAG,gcc,gcc_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.201196305527049,314487167.5439005
BM4,HTML-like lexer,binary,binary,off,B5_DAG,gcc,gcc_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.201196305527049,332294869.57067394
BM4,HTML-like lexer,binary,binary,off,B5_DAG,gcc,gcc_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.201196305527049,288374740.128625
BM4,HTML-like lexer,binary,binary,off,B5_DAG,clang,clang_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.201196305527049,5746148936170.213
BM4,HTML-like lexer,binary,binary,off,B5_DAG,clang,clang_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.201196305527049,5095641509433.963
BM4,HTML-like lexer,binary,binary,off,B5_DAG,clang,clang_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.201196305527049,373482596.00890595
BM4,HTML-like lexer,coarse,coarse,off,B1,gcc,gcc_O2,-O2,same_A,completed,,0,0,0.0,3,4,4,3.0068281155237675,1,2,2,1.2813539117886943,301577517.44515204
BM4,HTML-like lexer,coarse,coarse,off,B1,gcc,gcc_O3,-O3,same_A,completed,,0,0,0.0,3,4,4,3.0068281155237675,1,2,2,1.2813539117886943,339229392.36928874
BM4,HTML-like lexer,coarse,coarse,off,B1,gcc,gcc_Os,-Os,same_A,completed,,0,0,0.0,3,4,4,3.0068281155237675,1,2,2,1.2813539117886943,274784298.56334704
BM4,HTML-like lexer,coarse,coarse,off,B1,clang,clang_O2,-O2,same_A,completed,,0,0,0.0,3,4,4,3.0068281155237675,1,2,2,1.2813539117886943,5001277777777.777
BM4,HTML-like lexer,coarse,coarse,off,B1,clang,clang_O3,-O3,same_A,completed,,0,0,0.0,3,4,4,3.0068281155237675,1,2,2,1.2813539117886943,5626437500000.0
BM4,HTML-like lexer,coarse,coarse,off,B1,clang,clang_Os,-Os,same_A,completed,,0,0,0.0,3,4,4,3.0068281155237675,1,2,2,1.2813539117886943,344491583.7972152
BM4,HTML-like lexer,coarse,coarse,off,B2,gcc,gcc_O2,-O2,same_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.1520170650605432,301752735.47180396
BM4,HTML-like lexer,coarse,coarse,off,B2,gcc,gcc_O3,-O3,same_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.1520170650605432,321780780.2977499
BM4,HTML-like lexer,coarse,coarse,off,B2,gcc,gcc_Os,-Os,same_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.1520170650605432,265036227.08390373
BM4,HTML-like lexer,coarse,coarse,off,B2,clang,clang_O2,-O2,same_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.1520170650605432,5511612244897.959
BM4,HTML-like lexer,coarse,coarse,off,B2,clang,clang_O3,-O3,same_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.1520170650605432,4822660714285.715
BM4,HTML-like lexer,coarse,coarse,off,B2,clang,clang_Os,-Os,same_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.1520170650605432,348393413.6927491
BM4,HTML-like lexer,coarse,coarse,off,B3,gcc,gcc_O2,-O2,same_A,completed,,8,8,3.7422360248447206,1,1,1,1.0,1,1,1,1.0,300026662.22296286
BM4,HTML-like lexer,coarse,coarse,off,B3,gcc,gcc_O3,-O3,same_A,completed,,8,8,3.7422360248447206,1,1,1,1.0,1,1,1,1.0,339292893.2530629
BM4,HTML-like lexer,coarse,coarse,off,B3,gcc,gcc_Os,-Os,same_A,completed,,8,8,3.7422360248447206,1,1,1,1.0,1,1,1,1.0,297982511.79212755
BM4,HTML-like lexer,coarse,coarse,off,B3,clang,clang_O2,-O2,same_A,completed,,8,8,3.7422360248447206,1,1,1,1.0,1,1,1,1.0,5746148936170.213
BM4,HTML-like lexer,coarse,coarse,off,B3,clang,clang_O3,-O3,same_A,completed,,8,8,3.7422360248447206,1,1,1,1.0,1,1,1,1.0,5626437500000.0
BM4,HTML-like lexer,coarse,coarse,off,B3,clang,clang_Os,-Os,same_A,completed,,8,8,3.7422360248447206,1,1,1,1.0,1,1,1,1.0,318378476.51202923
BM4,HTML-like lexer,coarse,coarse,off,B4,gcc,gcc_O2,-O2,same_A,completed,,8,8,1.8145324884455318,2,3,3,1.3693351736829997,1,2,2,1.3919944789510006,316772699.7621293
BM4,HTML-like lexer,coarse,coarse,off,B4,gcc,gcc_O3,-O3,same_A,completed,,8,8,1.8145324884455318,2,3,3,1.3693351736829997,1,2,2,1.3919944789510006,346702800.12940264
BM4,HTML-like lexer,coarse,coarse,off,B4,gcc,gcc_Os,-Os,same_A,completed,,8,8,1.8145324884455318,2,3,3,1.3693351736829997,1,2,2,1.3919944789510006,306327795.88808966
BM4,HTML-like lexer,coarse,coarse,off,B4,clang,clang_O2,-O2,same_A,completed,,8,8,1.8145324884455318,2,3,3,1.3693351736829997,1,2,2,1.3919944789510006,5295470588235.294
BM4,HTML-like lexer,coarse,coarse,off,B4,clang,clang_O3,-O3,same_A,completed,,8,8,1.8145324884455318,2,3,3,1.3693351736829997,1,2,2,1.3919944789510006,5193634615384.615
BM4,HTML-like lexer,coarse,coarse,off,B4,clang,clang_Os,-Os,same_A,completed,,8,8,1.8145324884455318,2,3,3,1.3693351736829997,1,2,2,1.3919944789510006,305607137.1587835
BM4,HTML-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_O2,-O2,same_A,completed,,8,5,4.329349394566786,1,1,1,1.0,1,2,2,1.889380345902085,294034902.82451797
BM4,HTML-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_O3,-O3,same_A,completed,,8,5,4.329349394566786,1,1,1,1.0,1,2,2,1.889380345902085,310504083.81008446
BM4,HTML-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_Os,-Os,same_A,completed,,8,5,4.329349394566786,1,1,1,1.0,1,2,2,1.889380345902085,263443141.5469526
BM4,HTML-like lexer,coarse,coarse,off,B5_TREE,clang,clang_O2,-O2,same_A,completed,,8,5,4.329349394566786,1,1,1,1.0,1,2,2,1.889380345902085,4910345454545.454
BM4,HTML-like lexer,coarse,coarse,off,B5_TREE,clang,clang_O3,-O3,same_A,completed,,8,5,4.329349394566786,1,1,1,1.0,1,2,2,1.889380345902085,4910345454545.454
BM4,HTML-like lexer,coarse,coarse,off,B5_TREE,clang,clang_Os,-Os,same_A,completed,,8,5,4.329349394566786,1,1,1,1.0,1,2,2,1.889380345902085,308694032.06854457
BM4,HTML-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_O2,-O2,same_A,completed,,8,5,4.329349394566786,1,1,1,1.0,1,2,2,1.889380345902085,269126518.93070465
BM4,HTML-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_O3,-O3,same_A,completed,,8,5,4.329349394566786,1,1,1,1.0,1,2,2,1.889380345902085,295150603.10091245
BM4,HTML-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_Os,-Os,same_A,completed,,8,5,4.329349394566786,1,1,1,1.0,1,2,2,1.889380345902085,153392167.86584908
BM4,HTML-like lexer,coarse,coarse,off,B5_DAG,clang,clang_O2,-O2,same_A,completed,,8,5,4.329349394566786,1,1,1,1.0,1,2,2,1.889380345902085,5746148936170.213
BM4,HTML-like lexer,coarse,coarse,off,B5_DAG,clang,clang_O3,-O3,same_A,completed,,8,5,4.329349394566786,1,1,1,1.0,1,2,2,1.889380345902085,6001533333333.333
BM4,HTML-like lexer,coarse,coarse,off,B5_DAG,clang,clang_Os,-Os,same_A,completed,,8,5,4.329349394566786,1,1,1,1.0,1,2,2,1.889380345902085,292384359.05153096
BM4,HTML-like lexer,coarse,coarse,off,B1,gcc,gcc_O2,-O2,same_B,completed,,0,0,0.0,3,4,4,2.91396381931064,1,2,2,1.3308579533290517,378155723.616363
BM4,HTML-like lexer,coarse,coarse,off,B1,gcc,gcc_O3,-O3,same_B,completed,,0,0,0.0,3,4,4,2.91396381931064,1,2,2,1.3308579533290517,430189586.80400765
BM4,HTML-like lexer,coarse,coarse,off,B1,gcc,gcc_Os,-Os,same_B,completed,,0,0,0.0,3,4,4,2.91396381931064,1,2,2,1.3308579533290517,338245852.4676108
BM4,HTML-like lexer,coarse,coarse,off,B1,clang,clang_O2,-O2,same_B,completed,,0,0,0.0,3,4,4,2.91396381931064,1,2,2,1.3308579533290517,4889133333333.333
BM4,HTML-like lexer,coarse,coarse,off,B1,clang,clang_O3,-O3,same_B,completed,,0,0,0.0,3,4,4,2.91396381931064,1,2,2,1.3308579533290517,3928767857142.8574
BM4,HTML-like lexer,coarse,coarse,off,B1,clang,clang_Os,-Os,same_B,completed,,0,0,0.0,3,4,4,2.91396381931064,1,2,2,1.3308579533290517,416738013.69863015
BM4,HTML-like lexer,coarse,coarse,off,B2,gcc,gcc_O2,-O2,same_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,368021531.5286683
BM4,HTML-like lexer,coarse,coarse,off,B2,gcc,gcc_O3,-O3,same_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,384157776.18690085
BM4,HTML-like lexer,coarse,coarse,off,B2,gcc,gcc_Os,-Os,same_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,312992226.7998998
BM4,HTML-like lexer,coarse,coarse,off,B2,clang,clang_O2,-O2,same_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,4230980769230.769
BM4,HTML-like lexer,coarse,coarse,off,B2,clang,clang_O3,-O3,same_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,4889133333333.333
BM4,HTML-like lexer,coarse,coarse,off,B2,clang,clang_Os,-Os,same_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.2651065082423465,427694975.4184883
BM4,HTML-like lexer,coarse,coarse,off,B3,gcc,gcc_O2,-O2,same_B,completed,,8,8,3.8551969599657463,1,1,1,1.0,1,1,1,1.0,301668417.1701078
BM4,HTML-like lexer,coarse,coarse,off,B3,gcc,gcc_O3,-O3,same_B,completed,,8,8,3.8551969599657463,1,1,1,1.0,1,1,1,1.0,358802117.4789867
BM4,HTML-like lexer,coarse,coarse,off,B3,gcc,gcc_Os,-Os,same_B,completed,,8,8,3.8551969599657463,1,1,1,1.0,1,1,1,1.0,287600213.8592843
BM4,HTML-like lexer,coarse,coarse,off,B3,clang,clang_O2,-O2,same_B,completed,,8,8,3.8551969599657463,1,1,1,1.0,1,1,1,1.0,4681085106382.979
BM4,HTML-like lexer,coarse,coarse,off,B3,clang,clang_O3,-O3,same_B,completed,,8,8,3.8551969599657463,1,1,1,1.0,1,1,1,1.0,4681085106382.979
BM4,HTML-like lexer,coarse,coarse,off,B3,clang,clang_Os,-Os,same_B,completed,,8,8,3.8551969599657463,1,1,1,1.0,1,1,1,1.0,329681049.5321011
BM4,HTML-like lexer,coarse,coarse,off,B4,gcc,gcc_O2,-O2,same_B,completed,,8,8,2.1957022050952686,3,5,5,1.6144562192250054,1,2,2,1.5812459858702634,347079081.16985047
